text,emotion
"At this point, The smile on my face hasn't faded since the competition happened. It is what it is.",Happy
"Looking back, I feel so empty and hollow inside after what happened.",Sad
I'm thrilled.,Happy
"Nothing out of the ordinary happened today, just regular tasks.",Normal
I am depressed.,Sad
"To be honest, The world feels grey and meaningless since work. Just needed to share this.",Sad
My patience has completely run out with this the trip.,Anger
best day of my life honestly,Happy
I always knew that The sheer nerve of my brother to do that after everything I've done. And that's just how it is.,Anger
I am catastrophically sad.,Sad
Annoyed.,Anger
"At this point, Life feels so beautiful and full of possibilities right now. Life goes on, I suppose.",Happy
"At this point, Nothing out of the ordinary happened today, just regular tasks. I don't know what to do.",Normal
"Looking back, I feel content and at peace with where my life is right now.",Happy
I cried myself to sleep last night.,Sad
I am not devastated.,Normal
I am balanced.,Normal
I am elated.,Happy
"I have to say, I am absolutely seething at what they just did.",Anger
I am completely livid.,Anger
"Right now, I got the the interview I've been working towards and I'm ecstatic! It's just too much.",Happy
I am excited.,Happy
I feel joy right now.,Happy
"Right now, The silence in the house since the conference is unbearable.",Sad
Why can't I control my anger?,Anger
The silence in the house since the conference is unbearable.,Sad
"Right now, I woke up at my usual time and started the day normally. It's just too much.",Normal
I feel ordinary.,Normal
I need to vent — my teammate called me this afternoon and we talked for a while. I don't know what to do.,Normal
I am suffering.,Sad
I feel no joy.,Sad
"Right now, Life feels so beautiful and full of possibilities right now.",Happy
Neither here nor there.,Normal
Why am I so indifferent?,Normal
"Today was just a regular day — nothing exciting, nothing bad, just the normal flow of life.",Normal
I am in a great mood.,Happy
No one told me but my friend is no longer here and I miss them so much. And that's just how it is.,Sad
I feel great.,Happy
"I feel like a part of me died when the competition happened. Life goes on, I suppose.",Sad
I cried myself to sleep again last night because of the outcome. And that's just how it is.,Sad
"Thinking about it now, I took the usual route to the process this morning. It's just too much.",Normal
"Right now, I checked in with he and everything seems to be in order. Life goes on, I suppose.",Normal
I am catastrophically sad.,Sad
I am insanely mad.,Anger
"Honestly, The afternoon was quiet and I got some reading done. And that's just how it is.",Normal
I'm so mad I haven't been able to sleep thinking about the trip.,Anger
"Honestly, That was the most outrageous thing my friend could have ever done.",Anger
"Today I felt completely balanced — no anxiety, no excitement, just a grounded and steady feeling.",Normal
I feel so helpless.,Sad
"Right now, The smile on my face hasn't faded since the exam happened. Just needed to share this.",Happy
"Somehow, he is no longer here and I miss them so much. I don't know what to do.",Sad
I slammed the door out of anger.,Anger
"Honestly, The afternoon was quiet and I got some reading done. I'll figure it out.",Normal
I confronted my mother about this because enough is enough. And that's just how it is.,Anger
This the office has pushed me past my breaking point. It is what it is.,Anger
"Looking back, I danced around the room when I heard the amazing news.",Happy
I am not ecstatic.,Normal
Cheerful.,Happy
I am extremely upset.,Anger
I feel broken.,Sad
"Honestly, I've had enough of my coworker disrespecting me every single day. I'll figure it out.",Anger
"Thinking about it now, my partner made me laugh so hard today, I love spending time together. I'll figure it out.",Happy
I am very unhappy.,Sad
We finally bought our first home and I'm overwhelmed with joy.,Happy
"At this point, my friend sent a routine update and I acknowledged it. And that's just how it is.",Normal
Why do I feel so full of joy?,Happy
I am furious.,Anger
I need to vent — I want to bottle this feeling and keep it with me forever. It's just too much.,Happy
I feel helpless.,Sad
I got frustrated but didn't let it turn into full-blown anger.,Normal
I just realized I spent the afternoon organizing some files on my computer.,Normal
"Somehow, I yelled because I couldn't contain my frustration anymore.",Anger
I prepared a simple meal and watched some television. It is what it is.,Normal
I'm so mad I haven't been able to sleep thinking about the results. I'll figure it out.,Anger
"Right now, The afternoon was quiet and I got some reading done. It is what it is.",Normal
"Looking back, I went for a walk in the evening to clear my head a bit. It's just too much.",Normal
The way my brother handled the presentation was completely unacceptable. It is what it is.,Anger
"Looking back, I want to bottle this feeling and keep it with me forever. I'll figure it out.",Happy
"Somehow, I danced around the room when I heard the amazing news. I'll figure it out.",Happy
"Honestly, I'm so frustrated with the competition, it makes my blood boil. I'll figure it out.",Anger
I feel low.,Sad
A very ordinary Tuesday energy.,Normal
I feel balanced.,Normal
I can't stop smiling omg.,Happy
I'm not okay with what happened.,Anger
I shared the good news with my supervisor and we celebrated together. I don't know what to do.,Happy
"Thinking about it now, I prepared a simple meal and watched some television.",Normal
"I always knew that That meeting was a complete waste of time, I'm so irritated.",Anger
Today marks the happiest day of my life because of the deadline. I don't know what to do.,Happy
"How dare my coworker treat me this way, I'm beyond angry. I needed to get that off my chest.",Anger
I need to vent — I want to bottle this feeling and keep it with me forever. I'm still processing everything.,Happy
I am not broken.,Normal
