text,emotion
No one told me but My heart is full of joy after what happened with the office. It's just too much.,Happy
"Right now, my roommate told me they love me and I felt like I was floating. I'll figure it out.",Happy
I am radiating happiness.,Happy
"Right now, I yelled because I couldn't contain my frustration anymore.",Anger
I just realized Today reminded me how much beauty there is in everyday moments. Just needed to share this.,Happy
"I always knew that Today was such a wonderful day, everything went perfectly.",Happy
they never listens and it drives me absolutely insane. I'm still processing everything.,Anger
I need to vent — We had a standard team meeting to go over the week's tasks. I'm still processing everything.,Normal
"No one told me but I'm absolutely thrilled about the results, it's the best news ever! It is what it is.",Happy
"To be honest, The grief I feel from the results is overwhelming me.",Sad
"I have to say, That meeting was a complete waste of time, I'm so irritated.",Anger
"Honestly, I feel so alive and energized, everything feels right in the world. I don't know what to do.",Happy
I am terribly sad.,Sad
I just realized I keep reaching for my phone to call she and then remember. And that's just how it is.,Sad
I always knew that my brother mentioned they might drop by later this week.,Normal
I always knew that my mother is no longer here and I miss them so much. It's just too much.,Sad
My eyes are swollen from all the crying I've done this week. I'll figure it out.,Sad
I am going about my day.,Normal
I am absolutely seething at what my teacher just did.,Anger
I threw the papers across the room when I heard the news. And that's just how it is.,Anger
I need to vent — This whole the situation is a disaster and I'm absolutely fuming.,Anger
I am elated.,Happy
I need to vent — I grabbed lunch and worked through some pending items. And that's just how it is.,Normal
"Somehow, I slammed the door so hard when he said that ridiculous thing.",Anger
I just realized I've been grieving this loss for weeks and it hasn't gotten easier. I don't know what to do.,Sad
I am totally normal.,Normal
"Somehow, My heart aches deeply and I don't know how to stop the pain.",Sad
"I'm so frustrated with the project, it makes my blood boil.",Anger
I need to vent — I'm beaming with pride over what I accomplished with the event.,Happy
I am very happy.,Happy
"Looking back, The weather was pretty average today, not too hot or cold.",Normal
I laughed until my stomach hurt with the manager today.,Happy
"Somehow, I can't stand how my mother always acts so disrespectful. Just needed to share this.",Anger
"Right now, Nothing out of the ordinary happened today, just regular tasks. And that's just how it is.",Normal
"Somehow, I can't forgive my partner for what they did to the competition. I'm still processing everything.",Anger
I am stable.,Normal
I am not miserable.,Normal
"Thinking about it now, Some days the sadness is so heavy it's hard to breathe. I'll figure it out.",Sad
"Right now, The world feels grey and meaningless since the exam. It's just too much.",Sad
I am completely livid.,Anger
I need to vent — I'm so angry I can barely think straight right now. Just needed to share this.,Anger
"At this point, my supervisor really crossed the line this time, I'm livid. Life goes on, I suppose.",Anger
"I need to vent — I'm beaming with pride over what I accomplished with the meeting. Life goes on, I suppose.",Happy
"At this point, The weather was pretty average today, not too hot or cold.",Normal
No one told me but My anger is completely justified given what the doctor did.,Anger
I feel deep sadness.,Sad
"That meeting was a complete waste of time, I'm so irritated. Just needed to share this.",Anger
I just realized I'm done tolerating this kind of behavior from my teacher. And that's just how it is.,Anger
I am super happy.,Happy
I feel no sadness.,Normal
"I just realized my partner surprised me today and I couldn't stop smiling all day. Life goes on, I suppose.",Happy
Rage is all I feel.,Anger
No one told me but I feel so empty and hollow inside after what happened. It is what it is.,Sad
I grabbed lunch and worked through some pending items. I'm still processing everything.,Normal
That was the most irresponsible thing my sister could have ever done. It is what it is.,Anger
"Honestly, We had a standard team meeting to go over the week's tasks. And that's just how it is.",Normal
I am so unhappy.,Sad
I need to vent — I keep grinning to myself thinking about how well work went. It's just too much.,Happy
"Somehow, This whole the office is a disaster and I'm absolutely fuming. I'm still processing everything.",Anger
"At this point, The grief I feel from the trip is overwhelming me. It is what it is.",Sad
I miss the way things used to be before all of this happened. I'll figure it out.,Sad
I am completely devastated.,Sad
Nothing feels the same since the situation occurred.,Sad
I need to vent — I feel content and at peace with where my life is right now. It is what it is.,Happy
"At this point, my mother was my whole world and now I don't know who I am. I don't know what to do.",Sad
"I have to say, The smile on my face hasn't faded since school happened.",Happy
"Somehow, There wasn't much happening today, just the usual routine. Just needed to share this.",Normal
I am upset and angry.,Anger
"I need to vent — I checked in with she and everything seems to be in order. Life goes on, I suppose.",Normal
"Looking back, I miss the way things used to be before all of this happened.",Sad
I feel hollow.,Sad
my brother sent a routine update and I acknowledged it. It's just too much.,Normal
"Thinking about it now, We had a standard team meeting to go over the week's tasks. Life goes on, I suppose.",Normal
I feel grateful.,Happy
Today reminded me how much beauty there is in everyday moments.,Happy
