text,emotion
"Thinking about it now, The injustice of this the interview makes me want to scream. Just needed to share this.",Anger
I confronted my mother about this because enough is enough. And that's just how it is.,Anger
I don't feel like eating or talking to anyone right now. Just needed to share this.,Sad
"Right now, I reminded my brother about the appointment scheduled for Friday. It is what it is.",Normal
I don't feel sad.,Normal
"Thinking about it now, I've had enough of my friend disrespecting me every single day. Life goes on, I suppose.",Anger
I am perfectly stable.,Normal
I am not sad.,Normal
"To be honest, The unexpected kindness from my colleague made my entire week. It's just too much.",Happy
"Somehow, I feel so empty and hollow inside after what happened. It is what it is.",Sad
"Thinking about it now, I grabbed lunch and worked through some pending items. I'm still processing everything.",Normal
No one told me but I made some coffee and started going through my emails. It is what it is.,Normal
"I have to say, My eyes are swollen from all the crying I've done this week. I'll figure it out.",Sad
I am feeling plain today.,Normal
"Right now, I'm not overreacting, the manager genuinely behaved unfair. Life goes on, I suppose.",Anger
"Honestly, my friend was my whole world and now I don't know who I am. I'll figure it out.",Sad
"Looking back, The injustice of this the conference makes me want to scream.",Anger
"To be honest, I made a list of things I need to get done this week. And that's just how it is.",Normal
"Right now, I laughed until my stomach hurt with my teacher today. Life goes on, I suppose.",Happy
"No one told me but I'm not overreacting, my brother genuinely behaved terrible. It's just too much.",Anger
I am blue today.,Sad
I am insanely mad.,Anger
Why do I feel so joyful?,Happy
I am crying.,Sad
"To be honest, The sheer nerve of my teacher to do that after everything I've done. It is what it is.",Anger
"I'm so frustrated with the office, it makes my blood boil.",Anger
I am fantastically happy.,Happy
Every single day it's the same outrageous behavior from my supervisor.,Anger
I am deeply sad.,Sad
Things are fine.,Normal
"Looking back, This the decision has pushed me past my breaking point.",Anger
No one told me but I'm done tolerating this kind of behavior from my neighbor. I needed to get that off my chest.,Anger
The loneliness after the proposal is something I wasn't prepared for.,Sad
I am not hopeless.,Normal
I feel content and at peace with where my life is right now. I needed to get that off my chest.,Happy
Why can't I stop crying?,Sad
I can't stop being angry.,Anger
I am not miserable.,Normal
Today reminded me how much beauty there is in everyday moments. I needed to get that off my chest.,Happy
No one told me but my roommate sent a routine update and I acknowledged it. Just needed to share this.,Normal
I always knew that I threw the papers across the room when I heard the news.,Anger
I am intensely grieving.,Sad
"I have to say, I want to bottle this feeling and keep it with me forever.",Happy
I am boiling inside.,Anger
I am lonely.,Sad
"Thinking about it now, I feel like a part of me died when school happened.",Sad
The loneliness after the decision is something I wasn't prepared for.,Sad
"Right now, I wish I could turn back time and prevent the competition from happening. I'm still processing everything.",Sad
No one told me but That was the most horrible thing my sister could have ever done. And that's just how it is.,Anger
I need to vent — Waking up this morning I felt pure joy for the first time in ages.,Happy
"Thinking about it now, I danced around the room when I heard the amazing news. Just needed to share this.",Happy
Why am I so angry?,Anger
No one told me but my partner mentioned they might drop by later this week. I needed to get that off my chest.,Normal
"Somehow, Getting the project was a dream come true, I'm overjoyed. It is what it is.",Happy
"Nothing out of the ordinary happened today, just regular tasks. I needed to get that off my chest.",Normal
"Thinking about it now, I keep grinning to myself thinking about how well the results went. Life goes on, I suppose.",Happy
"To be honest, I reviewed some documents and provided my standard feedback. I needed to get that off my chest.",Normal
I just realized I can't stop the tears whenever I think about the event. It's just too much.,Sad
The way my brother handled the presentation was completely unacceptable. It is what it is.,Anger
My eyes are swollen from all the crying I've done this week. It is what it is.,Sad
"Looking back, the manager made me laugh so hard today, I love spending time together. I'll figure it out.",Happy
I am completely okay.,Normal
My eyes are swollen from all the crying I've done this week. I needed to get that off my chest.,Sad
I just realized I feel hopeless and don't know how things will ever get better. I don't know what to do.,Sad
"Thinking about it now, How dare my mentor treat me this way, I'm beyond angry. Life goes on, I suppose.",Anger
"To be honest, My heart aches deeply and I don't know how to stop the pain.",Sad
"To be honest, I'm so mad I haven't been able to sleep thinking about the interview. I needed to get that off my chest.",Anger
I just realized I prepared a simple meal and watched some television. I needed to get that off my chest.,Normal
"Thinking about it now, The loneliness after the project is something I wasn't prepared for.",Sad
I feel regular.,Normal
"Somehow, I reviewed some documents and provided my standard feedback.",Normal
"Honestly, I spent the afternoon organizing some files on my computer. And that's just how it is.",Normal
